work_year,experience_level,employment_type,salary_in_usd,employee_residence,remote_ratio,company_size
2023,SE,FT,70960,US,0,M
2023,SE,FT,128750,US,0,M
2023,SE,FT,86250,US,0,M
2023,SE,FT,185100,US,100,M
2023,SE,FT,133300,US,100,M
2023,SE,FT,180000,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,90000,US,0,M
2023,SE,FT,75000,US,0,M
2023,EN,FT,130000,US,100,L
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,125000,US,0,M
2023,MI,FT,85000,US,0,M
2023,MI,FT,80000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,260000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,105000,US,0,M
2023,SE,FT,80000,US,0,M
2023,SE,FT,204750,US,0,M
2023,SE,FT,153550,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,120000,US,100,M
2023,MI,FT,150000,US,0,M
2023,MI,FT,110000,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,141000,US,0,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,175000,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,207611,US,0,M
2023,SE,FT,127876,US,0,M
2023,SE,FT,175000,US,100,M
2023,SE,FT,135000,US,100,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,75000,US,0,M
2023,MI,FT,170000,US,100,M
2023,MI,FT,144500,US,100,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,255360,US,0,M
2023,SE,FT,212800,US,0,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,100000,US,100,M
2023,SE,FT,106400,US,0,M
2023,SE,FT,81800,US,0,M
2023,MI,FT,130000,US,100,M
2023,MI,FT,69139,US,100,M
2023,SE,FT,300105,US,0,M
2023,SE,FT,151090,US,0,M
2023,MI,FT,217600,US,0,M
2023,MI,FT,145000,US,0,M
2023,SE,FT,129000,US,100,M
2023,SE,FT,110000,US,100,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,50000,US,0,M
2023,SE,FT,210000,US,0,M
2023,SE,FT,108000,US,0,M
2023,MI,FT,80000,US,0,M
2023,MI,FT,59500,US,0,M
2023,SE,FT,250000,US,0,M
2023,SE,FT,173400,US,0,M
2023,SE,FT,215000,US,100,M
2023,SE,FT,153000,US,100,M
2023,SE,FT,105000,US,100,M
2023,SE,FT,75000,US,100,M
2023,SE,FT,60000,TH,100,L
2023,SE,FT,202000,US,100,M
2023,SE,FT,132000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,129300,US,0,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,316000,US,0,M
2023,SE,FT,202000,US,0,M
2023,EX,FT,330000,US,0,M
2023,EX,FT,188000,US,0,M
2023,MI,FT,140000,US,0,M
2023,MI,FT,110000,US,0,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,180000,US,0,M
2023,SE,FT,162000,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,125000,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,105000,US,0,M
2023,MI,FT,90000,US,100,M
2023,MI,FT,73000,US,100,M
2023,MI,FT,145000,US,100,M
2023,MI,FT,115000,US,100,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,130000,US,0,M
2023,MI,FT,204500,US,0,M
2023,MI,FT,142200,US,0,M
2023,MI,FT,150000,US,100,M
2023,MI,FT,135000,US,100,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,EX,FT,329500,US,100,M
2023,EX,FT,269600,US,100,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,170000,US,0,M
2023,MI,FT,185900,US,0,M
2023,MI,FT,129300,US,0,M
2023,MI,FT,80000,US,100,M
2023,MI,FT,70000,US,100,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,138900,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,146000,US,0,M
2023,MI,FT,97000,US,0,M
2023,SE,FT,147100,US,0,M
2023,SE,FT,90700,US,0,M
2023,SE,FT,257000,US,100,M
2023,SE,FT,197000,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,85000,US,0,M
2023,SE,FT,79000,US,0,M
2023,SE,FT,93919,US,100,M
2023,SE,FT,51962,US,100,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,84800,US,0,M
2023,SE,FT,250500,US,0,M
2023,SE,FT,166600,US,0,M
2023,EX,FT,174500,US,0,M
2023,EX,FT,113000,US,0,M
2023,SE,FT,135000,US,0,M
2023,SE,FT,90000,US,0,M
2023,SE,FT,135000,US,0,M
2023,SE,FT,90000,US,0,M
2023,SE,FT,260000,US,0,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,204600,US,0,M
2023,SE,FT,126500,US,0,M
2023,SE,FT,340000,US,0,M
2023,SE,FT,212000,US,0,M
2023,SE,FT,213600,US,0,M
2023,SE,FT,142400,US,0,M
2023,SE,FT,153600,US,0,M
2023,SE,FT,106800,US,0,M
2023,SE,FT,309000,US,0,M
2023,SE,FT,142000,US,0,M
2023,MI,FT,125000,US,100,M
2023,MI,FT,85000,US,100,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,303050,US,0,M
2023,SE,FT,202350,US,0,M
2023,SE,FT,143000,US,0,M
2023,SE,FT,95000,US,0,M
2023,SE,FT,185000,US,0,L
2023,SE,FT,79600,US,0,L
2023,SE,FT,207900,US,0,M
2023,SE,FT,158400,US,0,M
2023,SE,FT,303050,US,0,M
2023,SE,FT,202350,US,0,M
2023,SE,FT,385000,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,241300,US,0,M
2023,SE,FT,211949,US,0,M
2023,SE,FT,115000,US,100,M
2023,SE,FT,90000,US,100,M
2023,MI,FT,172200,US,100,M
2023,MI,FT,131200,US,100,M
2023,EN,FT,105000,US,0,M
2023,EN,FT,70000,US,0,M
2023,SE,FT,253000,US,100,M
2023,SE,FT,123800,US,100,M
2023,SE,FT,240000,US,0,M
2023,SE,FT,142500,US,0,M
2023,SE,FT,330000,US,0,M
2023,SE,FT,204000,US,0,M
2023,EX,FT,180000,US,100,M
2023,EX,FT,160000,US,100,M
2023,SE,FT,193600,US,0,M
2023,SE,FT,130838,US,0,M
2023,SE,FT,225500,US,0,M
2023,SE,FT,139400,US,0,M
2023,SE,FT,143000,US,0,M
2023,SE,FT,95000,US,0,M
2023,SE,FT,328133,US,0,M
2023,SE,FT,218755,US,0,M
2023,SE,FT,250830,US,0,M
2023,SE,FT,143370,US,0,M
2023,SE,FT,260000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,203500,US,0,M
2023,SE,FT,166500,US,0,M
2023,MI,FT,180000,US,0,M
2023,MI,FT,162000,US,0,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,115000,US,100,M
2023,SE,FT,180400,US,0,M
2023,SE,FT,138800,US,0,M
2023,SE,FT,148350,US,0,M
2023,SE,FT,87400,US,0,M
2023,MI,FT,87500,US,100,M
2023,MI,FT,62500,US,100,M
2023,SE,FT,157550,US,0,M
2023,SE,FT,104650,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,309000,US,0,M
2023,SE,FT,142000,US,0,M
2023,SE,FT,139500,US,100,M
2023,SE,FT,118575,US,100,M
2023,SE,FT,129150,US,0,M
2023,SE,FT,98400,US,0,M
2023,SE,FT,192500,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,98010,US,0,M
2023,SE,FT,66825,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,130000,US,0,M
2023,MI,FT,95000,US,100,M
2023,MI,FT,80000,US,100,M
2023,MI,FT,204500,US,0,M
2023,MI,FT,142200,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,130000,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,MI,FT,170000,US,0,S
2023,MI,FT,120000,US,0,S
2023,MI,FT,229000,US,0,M
2023,MI,FT,131000,US,0,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,164000,US,100,M
2023,SE,FT,181500,US,0,M
2023,SE,FT,112200,US,0,M
2023,SE,FT,223800,US,0,M
2023,SE,FT,172100,US,0,M
2023,SE,FT,258800,US,0,M
2023,SE,FT,199200,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,148000,US,0,M
2023,SE,FT,193600,US,0,M
2023,SE,FT,119700,US,0,M
2023,SE,FT,175750,US,0,M
2023,SE,FT,136742,US,0,M
2023,MI,FT,257400,US,0,M
2023,MI,FT,193500,US,0,M
2023,SE,FT,228856,US,100,M
2023,SE,FT,144540,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,155000,US,100,M
2023,SE,FT,125000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,140000,US,100,M
2023,SE,FT,150600,US,100,M
2023,SE,FT,120500,US,100,M
2023,SE,FT,176000,US,0,M
2023,SE,FT,152000,US,0,M
2023,SE,FT,200000,US,100,L
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,225000,US,100,M
2023,SE,FT,172758,US,100,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,85000,US,0,M
2023,SE,FT,245000,US,100,M
2023,SE,FT,194992,US,100,M
2023,MI,FT,140000,US,0,M
2023,MI,FT,100000,US,0,M
2023,SE,FT,213800,US,0,M
2023,SE,FT,180300,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,90000,US,0,M
2023,EX,FT,375500,US,100,M
2023,EX,FT,250300,US,100,M
2023,SE,FT,250500,US,0,M
2023,SE,FT,166600,US,0,M
2023,SE,FT,262269,US,100,M
2023,SE,FT,230797,US,100,M
2023,MI,FT,147100,US,0,M
2023,MI,FT,90700,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,145000,US,0,M
2023,MI,FT,115000,US,100,M
2023,MI,FT,90000,US,100,M
2023,SE,FT,195000,US,100,M
2023,SE,FT,73500,US,100,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,84800,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,158900,US,100,M
2023,SE,FT,132400,US,100,M
2023,MI,FT,140000,US,100,S
2023,MI,FT,130000,US,0,M
2023,MI,FT,100000,US,0,M
2023,SE,FT,163800,US,0,M
2023,SE,FT,126000,US,0,M
2023,SE,FT,225000,US,100,M
2023,SE,FT,111967,US,100,M
2023,SE,FT,205600,US,0,L
2023,SE,FT,105700,US,0,L
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,104000,US,0,M
2023,MI,FT,88000,US,0,M
2023,SE,FT,216027,US,100,M
2023,SE,FT,101028,US,100,M
2023,SE,FT,309400,US,0,L
2023,SE,FT,159100,US,0,L
2023,SE,FT,142000,US,0,M
2023,SE,FT,128000,US,0,M
2023,SE,FT,174350,US,100,M
2023,SE,FT,126800,US,100,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,180000,US,0,M
2023,SE,FT,162000,US,0,M
2023,SE,FT,262000,US,0,M
2023,SE,FT,186000,US,0,M
2023,SE,FT,185000,US,0,L
2023,SE,FT,79600,US,0,L
2023,SE,FT,175000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,130000,US,100,S
2023,SE,FT,105000,US,100,S
2023,SE,FT,232200,US,0,M
2023,SE,FT,119000,US,0,M
2023,SE,FT,268000,US,0,M
2023,SE,FT,137500,US,0,M
2023,SE,FT,153300,US,100,M
2023,SE,FT,104244,US,100,M
2023,SE,FT,216000,US,100,M
2023,SE,FT,184000,US,100,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,135000,US,0,M
2023,SE,FT,226000,US,100,M
2023,SE,FT,160000,US,100,M
2023,MI,FT,80000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,198800,US,0,M
2023,SE,FT,122600,US,0,M
2023,SE,FT,230000,US,100,M
2023,SE,FT,196000,US,100,M
2023,SE,FT,181500,US,0,M
2023,SE,FT,127000,US,0,M
2023,MI,FT,210000,US,0,S
2023,SE,FT,385000,US,100,M
2023,SE,FT,245000,US,100,M
2023,MI,FT,225000,US,0,M
2023,MI,FT,175000,US,0,M
2023,SE,FT,131650,US,0,M
2023,SE,FT,105320,US,0,M
2023,SE,FT,210000,US,0,M
2023,SE,FT,151800,US,0,M
2023,SE,FT,147500,US,100,M
2023,SE,FT,112500,US,100,M
2023,SE,FT,240000,US,0,M
2023,SE,FT,163200,US,0,M
2023,SE,FT,134200,US,0,M
2023,SE,FT,103200,US,0,M
2023,SE,FT,65000,US,100,M
2023,SE,FT,55000,US,100,M
2023,SE,FT,234000,US,0,M
2023,SE,FT,176000,US,0,M
2023,SE,FT,165400,US,0,M
2023,SE,FT,127300,US,0,M
2023,SE,FT,180400,US,0,M
2023,SE,FT,138800,US,0,M
2023,MI,FT,185900,US,0,M
2023,MI,FT,129300,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,145000,US,0,M
2023,MI,FT,135000,US,0,M
2023,MI,FT,126900,US,0,M
2023,MI,FT,77900,US,0,M
2023,SE,FT,85000,US,0,M
2023,SE,FT,75000,US,0,M
2023,SE,FT,330000,US,0,M
2023,SE,FT,204000,US,0,M
2023,SE,FT,169000,US,0,M
2023,SE,FT,110600,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,168000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,225500,US,0,M
2023,SE,FT,139400,US,0,M
2023,EN,FT,150000,US,0,M
2023,EN,FT,140000,US,0,M
2023,SE,FT,226000,US,100,M
2023,SE,FT,162000,US,100,M
2023,SE,FT,200000,US,100,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,195000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,154000,US,0,M
2023,SE,FT,82000,US,0,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,145000,US,100,M
2023,SE,FT,239400,US,0,M
2023,SE,FT,136800,US,0,M
2023,EX,FT,329500,US,100,M
2023,EX,FT,269600,US,100,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,230000,US,100,M
2023,SE,FT,180000,US,100,M
2023,SE,FT,164000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,169000,US,0,M
2023,SE,FT,91000,US,0,M
2023,SE,FT,323300,US,0,M
2023,SE,FT,184700,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,170000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,210000,US,0,M
2023,SE,FT,136000,US,0,M
2023,SE,FT,171250,US,0,M
2023,SE,FT,113750,US,0,M
2023,SE,FT,136000,US,100,M
2023,SE,FT,104000,US,100,M
2023,SE,FT,195000,US,100,M
2023,SE,FT,142000,US,100,M
2023,MI,FT,185900,US,0,M
2023,MI,FT,129300,US,0,M
2023,SE,FT,194100,US,0,M
2023,SE,FT,152300,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,240000,US,100,M
2023,SE,FT,157250,US,100,M
2023,SE,FT,212000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,194400,US,100,M
2023,SE,FT,132192,US,100,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,174000,US,100,M
2023,SE,FT,134000,US,100,M
2023,MI,FT,152000,US,100,M
2023,SE,FT,144700,US,0,M
2023,SE,FT,85500,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,160000,US,0,M
2023,MI,FT,67500,US,0,M
2023,MI,FT,46500,US,0,M
2023,EX,FT,265800,US,100,M
2023,EX,FT,177200,US,100,M
2023,SE,FT,222000,US,0,M
2023,SE,FT,115920,US,0,M
2023,SE,FT,250000,US,100,M
2023,SE,FT,190000,US,100,M
2023,SE,FT,284310,US,0,M
2023,SE,FT,153090,US,0,M
2023,SE,FT,324000,US,0,M
2023,SE,FT,159000,US,0,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,309000,US,0,M
2023,SE,FT,142000,US,0,M
2023,SE,FT,247300,US,0,M
2023,SE,FT,139700,US,0,M
2023,MI,FT,95000,US,100,M
2023,MI,FT,80000,US,100,M
2023,MI,FT,130500,US,0,M
2023,MI,FT,111000,US,0,M
2023,SE,FT,213210,US,100,M
2023,SE,FT,102434,US,100,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,SE,FT,225000,US,100,M
2023,SE,FT,156400,US,100,M
2023,SE,FT,250000,US,0,M
2023,SE,FT,176000,US,0,M
2022,EN,FT,80000,CA,50,S
2023,SE,FT,233400,US,100,M
2023,SE,FT,145300,US,100,M
2023,SE,FT,248000,US,0,M
2023,SE,FT,149000,US,0,M
2023,EN,FT,156450,US,100,M
2023,EN,FT,119200,US,100,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,120250,US,0,M
2023,SE,FT,216000,US,100,M
2023,SE,FT,184000,US,100,M
2023,MI,FT,300000,US,0,M
2023,MI,FT,200000,US,0,M
2023,SE,FT,230000,US,100,M
2023,SE,FT,196000,US,100,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,164000,US,100,M
2023,MI,FT,225000,US,0,M
2023,MI,FT,152700,US,0,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,164000,US,100,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,160000,US,0,M
2023,MI,FT,140000,US,0,M
2023,MI,FT,139152,US,0,L
2023,MI,FT,82452,US,0,L
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,MI,FT,85000,US,0,M
2023,MI,FT,65000,US,0,M
2023,SE,FT,139000,US,0,M
2023,SE,FT,85700,US,0,M
2023,SE,FT,248100,US,0,M
2023,SE,FT,145900,US,0,M
2023,EX,FT,200000,US,100,M
2023,EX,FT,145000,US,100,M
2023,SE,FT,230000,US,0,M
2023,SE,FT,184000,US,0,M
2023,SE,FT,269500,US,0,M
2023,SE,FT,166600,US,0,M
2023,EX,FT,295500,US,100,M
2023,EX,FT,165200,US,100,M
2023,SE,FT,226600,US,0,M
2023,SE,FT,140100,US,0,M
2023,MI,FT,235000,US,0,M
2023,MI,FT,135000,US,0,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,75000,US,0,M
2023,SE,FT,180000,US,100,M
2023,SE,FT,144000,US,100,M
2023,MI,FT,65000,US,0,M
2023,MI,FT,55000,US,0,M
2023,SE,FT,160667,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,169000,US,0,M
2023,SE,FT,110600,US,0,M
2023,SE,FT,225500,US,0,M
2023,SE,FT,139400,US,0,M
2023,SE,FT,304200,US,0,M
2023,SE,FT,173800,US,0,M
2023,MI,FT,191765,US,0,M
2023,MI,FT,134326,US,0,M
2023,SE,FT,173000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,258384,US,100,M
2023,SE,FT,153100,US,100,M
2023,MI,FT,135000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,168000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,146200,US,0,M
2023,SE,FT,116960,US,0,M
2023,SE,FT,226700,US,0,M
2023,SE,FT,133300,US,0,M
2023,SE,FT,370000,US,0,M
2023,SE,FT,245000,US,0,M
2023,SE,FT,208450,US,0,M
2023,SE,FT,151600,US,0,M
2023,SE,FT,111600,US,0,M
2023,SE,FT,72000,US,0,M
2023,SE,FT,359170,US,0,M
2023,SE,FT,295490,US,0,M
2023,MI,FT,90000,US,100,M
2023,MI,FT,84000,US,100,M
2023,MI,FT,110000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,90000,US,0,M
2023,SE,FT,75000,US,0,M
2023,SE,FT,253000,US,100,M
2023,SE,FT,162000,US,100,M
2023,SE,FT,164000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,359170,US,0,M
2023,SE,FT,295490,US,0,M
2023,SE,FT,145900,US,0,M
2023,SE,FT,128100,US,0,M
2023,SE,FT,127000,US,100,M
2023,SE,FT,95000,US,100,M
2023,EN,FT,94600,US,0,M
2023,EN,FT,86000,US,0,M
2023,SE,FT,136000,US,0,M
2023,SE,FT,104000,US,0,M
2023,SE,FT,323300,US,0,M
2023,SE,FT,184700,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,101570,US,100,M
2023,SE,FT,247500,US,0,M
2023,SE,FT,172200,US,0,M
2023,SE,FT,198800,US,0,M
2023,SE,FT,122600,US,0,M
2023,SE,FT,173650,US,0,M
2023,SE,FT,113900,US,0,M
2023,SE,FT,185000,US,100,M
2023,SE,FT,126000,US,100,M
2023,SE,FT,139500,US,0,M
2023,SE,FT,110000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,130000,US,0,M
2023,SE,FT,280000,US,0,M
2023,SE,FT,200000,US,0,M
2023,SE,FT,248100,US,0,M
2023,SE,FT,145900,US,0,M
2023,SE,FT,220000,US,0,M
2023,SE,FT,175000,US,0,M
2023,SE,FT,175000,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,145000,US,0,M
2023,SE,FT,130000,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,150000,US,0,M
2023,SE,FT,135000,US,0,M
2023,SE,FT,150000,US,100,M
2023,SE,FT,85000,US,100,M
2023,SE,FT,210000,US,100,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,160000,US,100,M
2023,SE,FT,108000,US,100,M
2023,SE,FT,220000,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,182500,US,100,M
2023,SE,FT,135000,US,100,M
2023,SE,FT,208500,US,0,M
2023,SE,FT,165000,US,0,M
2023,MI,CT,35000,PH,100,M
2023,EX,FT,146000,US,0,M
2023,EX,FT,94000,US,0,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,91000,US,0,M
2023,SE,FT,86000,US,0,M
2023,SE,FT,205500,US,0,M
2023,SE,FT,132500,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,180000,US,100,L
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,97750,US,0,M
2023,SE,FT,75000,US,0,M
2023,EN,FT,252990,US,100,M
2023,EN,FT,162170,US,100,M
2023,SE,FT,216000,US,0,M
2023,SE,FT,184000,US,0,M
2023,SE,FT,170000,US,100,M
2023,SE,FT,120000,US,100,M
2023,SE,FT,133200,US,100,M
2023,SE,FT,84000,US,100,M
2023,EN,FT,75000,US,0,M
2023,EN,FT,67500,US,0,M
2023,SE,FT,300000,US,0,M
2023,SE,FT,160000,US,0,M
2023,SE,FT,142000,US,0,M
2023,SE,FT,128000,US,0,M
2023,MI,FT,160000,US,100,M
2023,MI,FT,140000,US,100,M
2023,SE,FT,265000,US,100,M
2023,SE,FT,153000,US,100,M
2023,SE,FT,143000,US,100,M
2023,SE,FT,126277,US,100,M
2023,SE,FT,230000,US,100,M
2023,SE,FT,153000,US,100,M
2023,SE,FT,224500,US,0,M
2023,SE,FT,126900,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,MI,FT,145000,US,100,M
2023,MI,FT,115000,US,100,M
2023,SE,FT,227700,US,100,M
2023,SE,FT,154836,US,100,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,126000,US,0,M
2023,SE,FT,165000,US,0,M
2023,SE,FT,127000,US,0,M
2023,SE,FT,209000,US,0,M
2023,SE,FT,112500,US,0,M
2023,MI,FT,140000,US,100,M
2023,MI,FT,110000,US,100,M
2023,MI,FT,185900,US,0,M
2023,MI,FT,129300,US,0,M
2023,SE,FT,370000,US,0,M
2023,SE,FT,300000,US,0,M
2023,SE,FT,136000,US,100,M
2023,SE,FT,104000,US,100,M
2023,SE,FT,214000,US,0,M
2023,SE,FT,154000,US,0,M
2023,SE,FT,205000,US,100,M
2023,SE,FT,157500,US,100,M
2023,SE,FT,255000,US,0,M
2023,SE,FT,178000,US,0,M
2023,SE,FT,155000,US,0,M
2023,SE,FT,109283,US,0,M
2023,SE,FT,189000,US,0,M
2023,SE,FT,137000,US,0,M
2023,MI,FT,120000,US,100,M
2023,MI,FT,110000,US,100,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,75000,US,0,M
2023,SE,FT,181500,US,0,M
2023,SE,FT,112200,US,0,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,100000,US,100,M
2023,MI,FT,172200,US,100,M
2023,MI,FT,131200,US,100,M
2023,SE,FT,154500,US,100,M
2023,SE,FT,131325,US,100,M
2023,SE,FT,110400,US,0,M
2023,SE,FT,68000,US,0,M
2023,MI,FT,115500,US,0,M
2023,MI,FT,73500,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,100000,US,0,M
2023,SE,FT,192000,US,100,M
2023,SE,FT,138240,US,100,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,190000,US,0,M
2023,SE,FT,207500,US,100,M
2023,SE,FT,172900,US,100,M
2023,MI,FT,135000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,254000,US,0,M
2023,SE,FT,185000,US,0,M
2023,SE,FT,162000,US,100,M
2023,SE,FT,111000,US,100,M
2023,SE,FT,225000,US,0,M
2023,SE,FT,156400,US,0,M
2023,SE,FT,147100,US,0,M
2023,SE,FT,90700,US,0,M
2023,MI,FT,90000,US,0,M
2023,MI,FT,70000,US,0,M
2023,SE,FT,168400,US,0,M
2023,SE,FT,105200,US,0,M
2023,SE,FT,237000,US,0,M
2023,SE,FT,170112,US,0,M
2023,SE,FT,155000,US,100,M
2023,SE,FT,130000,US,100,M
2023,SE,FT,105000,US,0,M
2023,SE,FT,70000,US,0,M
2023,SE,FT,140000,US,0,M
2023,SE,FT,120000,US,0,M
2023,SE,FT,260000,US,100,M
2023,SE,FT,234000,US,100,M
2023,SE,FT,204500,US,0,M
2023,SE,FT,142200,US,0,M
2023,SE,FT,330000,US,0,M
2023,SE,FT,204000,US,0,M
2023,SE,FT,180000,US,100,M
2023,SE,FT,165000,US,100,M
2023,SE,FT,185900,US,0,M
2023,SE,FT,167310,US,0,M
2023,EN,FT,94600,US,0,M
2023,EN,FT,86000,US,0,M
2023,SE,FT,297300,US,100,M
